state,year,month,period,indicator,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,data_value,predicted_value,date
WA,2020,June,12 month-ending,Methadone (T40.3),100,0.042274003,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,95.0,95,2020-06-01
WA,2020,July,12 month-ending,Methadone (T40.3),100,0.031851939,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,99.0,99,2020-07-01
WA,2020,August,12 month-ending,Methadone (T40.3),100,0.033139467,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,97.0,97,2020-08-01
WA,2020,September,12 month-ending,Methadone (T40.3),100,0.029543067,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,100.0,100,2020-09-01
WA,2020,October,12 month-ending,Methadone (T40.3),100,0.02777914,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,105.0,105,2020-10-01
WA,2020,November,12 month-ending,Methadone (T40.3),100,0.022581374,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,101.0,101,2020-11-01
WA,2020,December,12 month-ending,Methadone (T40.3),100,0.022215522,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,108.0,108,2020-12-01
WA,2021,January,12 month-ending,Methadone (T40.3),100,0.021980092,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,118.0,118,2021-01-01
WA,2021,February,12 month-ending,Methadone (T40.3),100,0.021880812,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,124.0,124,2021-02-01
WA,2021,March,12 month-ending,Methadone (T40.3),100,0.020371386,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,125.0,125,2021-03-01
WA,2021,April,12 month-ending,Methadone (T40.3),100,0.020429651,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,122.0,122,2021-04-01
WA,2021,May,12 month-ending,Methadone (T40.3),100,0.021908205,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,120.0,120,2021-05-01
WA,2021,June,12 month-ending,Methadone (T40.3),100,0.023143505,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,117.0,117,2021-06-01
WA,2021,July,12 month-ending,Methadone (T40.3),100,0.023037582,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,116.0,116,2021-07-01
WA,2021,August,12 month-ending,Methadone (T40.3),100,0.022783195,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,116.0,116,2021-08-01
WA,2021,September,12 month-ending,Methadone (T40.3),100,0.028259091,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,114.0,114,2021-09-01
WA,2021,October,12 month-ending,Methadone (T40.3),100,0.029266722,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,115.0,115,2021-10-01
WA,2021,November,12 month-ending,Methadone (T40.3),100,0.030579704,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,118.0,118,2021-11-01
WA,2021,December,12 month-ending,Methadone (T40.3),100,0.039303026,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,119.0,119,2021-12-01
WA,2022,January,12 month-ending,Methadone (T40.3),100,0.04014855,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,105.0,105,2022-01-01
WA,2022,February,12 month-ending,Methadone (T40.3),100,0.039778943,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,101.0,101,2022-02-01
WA,2022,March,12 month-ending,Methadone (T40.3),100,0.042479079,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,106.0,106,2022-03-01
WA,2022,April,12 month-ending,Methadone (T40.3),100,0.040978974,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,110.0,110,2022-04-01
WA,2022,May,12 month-ending,Methadone (T40.3),100,0.04084507,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,108.0,108,2022-05-01
WA,2022,June,12 month-ending,Methadone (T40.3),100,0.050894902,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,109.0,109,2022-06-01
WA,2022,July,12 month-ending,Methadone (T40.3),100,0.054997744,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,106.0,106,2022-07-01
WA,2022,August,12 month-ending,Methadone (T40.3),100,0.058107399,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,102.0,102,2022-08-01
WA,2022,September,12 month-ending,Methadone (T40.3),100,0.057534089,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,97.0,97,2022-09-01
WA,2022,October,12 month-ending,Methadone (T40.3),100,0.059746732,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,91.0,91,2022-10-01
WA,2022,November,12 month-ending,Methadone (T40.3),100,0.062714213,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,92.0,92,2022-11-01
WA,2022,December,12 month-ending,Methadone (T40.3),100,0.06792791,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,90.0,91,2022-12-01
WA,2023,January,12 month-ending,Methadone (T40.3),100,0.067399267,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,93.0,94,2023-01-01
WA,2023,February,12 month-ending,Methadone (T40.3),100,0.067871634,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,104.0,105,2023-02-01
WA,2023,March,12 month-ending,Methadone (T40.3),100,0.066154095,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,107.0,108,2023-03-01
WA,2023,April,12 month-ending,Methadone (T40.3),100,0.065949527,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,114.0,115,2023-04-01
WA,2023,May,12 month-ending,Methadone (T40.3),100,0.067601329,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,112.0,113,2023-05-01
WA,2023,June,12 month-ending,Methadone (T40.3),100,0.056047198,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,119.0,119,2023-06-01
WA,2023,July,12 month-ending,Methadone (T40.3),100,0.056427543,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,125.0,125,2023-07-01
WA,2023,August,12 month-ending,Methadone (T40.3),100,0.055207401,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,133.0,133,2023-08-01
WA,2023,September,12 month-ending,Methadone (T40.3),100,0.053777094,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,137.0,137,2023-09-01
WA,2023,October,12 month-ending,Methadone (T40.3),100,0.064087278,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,140.0,140,2023-10-01
WA,2023,November,12 month-ending,Methadone (T40.3),100,0.070414095,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,147.0,148,2023-11-01
WA,2023,December,12 month-ending,Methadone (T40.3),100,0.069829222,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,144.0,145,2023-12-01
WA,2024,January,12 month-ending,Methadone (T40.3),100,0.069878017,Washington,Underreported due to incomplete data.,*,148.0,148,2024-01-01
WA,2024,February,12 month-ending,Methadone (T40.3),100,0.071300707,Washington,Underreported due to incomplete data.,*,141.0,141,2024-02-01
WA,2024,March,12 month-ending,Methadone (T40.3),100,0.071524227,Washington,Underreported due to incomplete data.,*,135.0,136,2024-03-01
WA,2024,April,12 month-ending,Methadone (T40.3),100,0.077947088,Washington,Underreported due to incomplete data.,*,131.0,131,2024-04-01
WA,2024,May,12 month-ending,Methadone (T40.3),100,0.076256711,Washington,Underreported due to incomplete data.,*,135.0,136,2024-05-01
WA,2024,June,12 month-ending,Methadone (T40.3),100,0.086682787,Washington,Underreported due to incomplete data.,*,134.0,135,2024-06-01
WA,2024,July,12 month-ending,Methadone (T40.3),100,0.083362384,Washington,Underreported due to incomplete data.,*,131.0,132,2024-07-01
WA,2024,August,12 month-ending,Methadone (T40.3),100,0.080266546,Washington,Underreported due to incomplete data.,*,128.0,129,2024-08-01
WA,2024,September,12 month-ending,Methadone (T40.3),100,0.086586663,Washington,Underreported due to incomplete data.,*,131.0,133,2024-09-01
WA,2024,October,12 month-ending,Methadone (T40.3),100,0.077681142,Washington,Underreported due to incomplete data.,*,139.0,141,2024-10-01
WA,2024,November,12 month-ending,Methadone (T40.3),100,0.076110451,Washington,Underreported due to incomplete data.,*,144.0,145,2024-11-01
WA,2024,December,12 month-ending,Methadone (T40.3),100,0.067050684,Washington,Underreported due to incomplete data.,*,155.0,156,2024-12-01
WA,2025,January,12 month-ending,Methadone (T40.3),100,0.077769984,Washington,Underreported due to incomplete data.,*,159.0,159,2025-01-01
WA,2025,February,12 month-ending,Methadone (T40.3),100,0.081752532,Washington,Underreported due to incomplete data.,*,159.0,160,2025-02-01
WA,2025,March,12 month-ending,Methadone (T40.3),100,0.085880882,Washington,Underreported due to incomplete data.,*,169.0,170,2025-03-01
WA,2025,April,12 month-ending,Methadone (T40.3),100,0.08274783,Washington,Underreported due to incomplete data.,*,169.0,169,2025-04-01
WA,2025,May,12 month-ending,Methadone (T40.3),100,0.097531698,Washington,Underreported due to incomplete data.,*,169.0,170,2025-05-01
WA,2025,June,12 month-ending,Methadone (T40.3),100,0.09911547,Washington,Underreported due to incomplete data.,*,167.0,168,2025-06-01
WA,2025,July,12 month-ending,Methadone (T40.3),100,0.105367733,Washington,Underreported due to incomplete data.,*,169.0,171,2025-07-01
WA,2025,August,12 month-ending,Methadone (T40.3),100,0.11334099,Washington,Underreported due to incomplete data.,*,172.0,174,2025-08-01
WA,2025,September,12 month-ending,Methadone (T40.3),100,0.130202419,Washington,Underreported due to incomplete data.,*,173.0,177,2025-09-01
WA,2025,October,12 month-ending,Methadone (T40.3),100,0.17351419,Washington,Underreported due to incomplete data.,*,165.0,169,2025-10-01
WA,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.007620935,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,291.0,291,2015-01-01
WA,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.00950733,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,282.0,282,2015-02-01
WA,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.00756859,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,280.0,280,2015-03-01
WA,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.007545177,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,279.0,279,2015-04-01
WA,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.007491058,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,281.0,281,2015-05-01
WA,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.005591069,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,280.0,280,2015-06-01
WA,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.005560292,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,273.0,273,2015-07-01
WA,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.005554013,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,266.0,266,2015-08-01
WA,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.005522014,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,264.0,264,2015-09-01
WA,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.007345784,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,268.0,268,2015-10-01
