state,year,month,period,indicator,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,data_value,predicted_value
LA,2025,March,12 month-ending,Number of Drug Overdose Deaths,100,0.02847033,Louisiana,Underreported due to incomplete data.,*,1396,1396
LA,2025,April,12 month-ending,Number of Drug Overdose Deaths,100,0.024442905,Louisiana,Underreported due to incomplete data.,*,1345,1345
LA,2025,May,12 month-ending,Number of Drug Overdose Deaths,100,0.02240189,Louisiana,Underreported due to incomplete data.,*,1330,1330
LA,2025,June,12 month-ending,Number of Drug Overdose Deaths,100,0.01831241,Louisiana,Underreported due to incomplete data.,*,1284,1284
LA,2025,July,12 month-ending,Number of Drug Overdose Deaths,100,0.012265424,Louisiana,Underreported due to incomplete data.,*,1241,1241
LA,2025,August,12 month-ending,Number of Drug Overdose Deaths,100,0.010279605,Louisiana,Underreported due to incomplete data.,*,1221,1221
LA,2025,September,12 month-ending,Number of Drug Overdose Deaths,100,0.010313957,Louisiana,Underreported due to incomplete data.,*,1203,1203
LA,2025,October,12 month-ending,Number of Drug Overdose Deaths,100,0.00826805,Louisiana,Underreported due to incomplete data.,*,1203,1203
LA,2015,January,12 month-ending,Percent with drugs specified,100,0.036281179,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46.41943734,
LA,2015,February,12 month-ending,Percent with drugs specified,100,0.043035108,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,47.13375796,
LA,2015,March,12 month-ending,Percent with drugs specified,100,0.040631137,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46.42857143,
LA,2015,April,12 month-ending,Percent with drugs specified,100,0.052000904,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46.73366834,
LA,2015,May,12 month-ending,Percent with drugs specified,100,0.056620012,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46.82440847,
LA,2015,June,12 month-ending,Percent with drugs specified,100,0.065624222,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46.00997506,
LA,2015,July,12 month-ending,Percent with drugs specified,100,0.072391639,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46.3030303,
LA,2015,August,12 month-ending,Percent with drugs specified,100,0.076853526,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46.05103281,
LA,2015,September,12 month-ending,Percent with drugs specified,100,0.081134074,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46.06205251,
LA,2015,October,12 month-ending,Percent with drugs specified,100,0.078921259,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,47.24220624,
LA,2015,November,12 month-ending,Percent with drugs specified,100,0.076977065,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46.07268464,
LA,2015,December,12 month-ending,Percent with drugs specified,100,0.08425559,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,45.82857143,
LA,2016,January,12 month-ending,Percent with drugs specified,100,0.082768134,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,45.95505618,
LA,2016,February,12 month-ending,Percent with drugs specified,100,0.075987842,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,46.05993341,
LA,2016,March,12 month-ending,Percent with drugs specified,100,0.075958108,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,47.42729306,
LA,2016,April,12 month-ending,Percent with drugs specified,100,0.06649851,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,47.7043673,
LA,2016,May,12 month-ending,Percent with drugs specified,100,0.059438082,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,48.27586207,
LA,2016,June,12 month-ending,Percent with drugs specified,100,0.04798026,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,48.99043571,
LA,2016,July,12 month-ending,Percent with drugs specified,100,0.034291985,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,49.79209979,
LA,2016,August,12 month-ending,Percent with drugs specified,100,0.029586472,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,50.86823289,
LA,2016,September,12 month-ending,Percent with drugs specified,100,0.024981264,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,51.05315948,
LA,2016,October,12 month-ending,Percent with drugs specified,100,0.018089316,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,50.93046033,
LA,2016,November,12 month-ending,Percent with drugs specified,100,0.0157871,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.07509881,
LA,2016,December,12 month-ending,Percent with drugs specified,100,0.009006778,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,51.4940239,
LA,2017,January,12 month-ending,Percent with drugs specified,100,0.006729626,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,53.39901478,
LA,2017,February,12 month-ending,Percent with drugs specified,100,0.00672691,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,53.56435644,
LA,2017,March,12 month-ending,Percent with drugs specified,100,0.004467377,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.15686275,
LA,2017,April,12 month-ending,Percent with drugs specified,100,0.002230351,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.60617761,
LA,2017,May,12 month-ending,Percent with drugs specified,100,0.002226527,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.33009709,
LA,2017,June,12 month-ending,Percent with drugs specified,100,0.004446816,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,53.93700787,
LA,2017,July,12 month-ending,Percent with drugs specified,100,0.004444938,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,54.12115194,
LA,2017,August,12 month-ending,Percent with drugs specified,100,0.004441385,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.94117647,
LA,2017,September,12 month-ending,Percent with drugs specified,100,0.002221284,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.76134122,
LA,2017,October,12 month-ending,Percent with drugs specified,100,0.002218869,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.70935961,
LA,2017,November,12 month-ending,Percent with drugs specified,100,0.002205996,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,51.93578848,
LA,2017,December,12 month-ending,Percent with drugs specified,100,0.002176136,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.99455535,
LA,2018,January,12 month-ending,Percent with drugs specified,100,0.00213762,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,53.09973046,
LA,2018,February,12 month-ending,Percent with drugs specified,100,0.002132469,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.46478873,
LA,2018,March,12 month-ending,Percent with drugs specified,100,0.002145969,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.78491859,
LA,2018,April,12 month-ending,Percent with drugs specified,100,0.002148828,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.64054514,
LA,2018,May,12 month-ending,Percent with drugs specified,100,0.002145048,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.70157938,
LA,2018,June,12 month-ending,Percent with drugs specified,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,51.15511551,
LA,2018,July,12 month-ending,Percent with drugs specified,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,50.99173554,
LA,2018,August,12 month-ending,Percent with drugs specified,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,51.58069884,
LA,2018,September,12 month-ending,Percent with drugs specified,100,0.002139724,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,51.65289256,
LA,2018,October,12 month-ending,Percent with drugs specified,100,0.002147443,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,51.32013201,
LA,2018,November,12 month-ending,Percent with drugs specified,100,0.002150538,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.13746857,
LA,2018,December,12 month-ending,Percent with drugs specified,100,0.002165111,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.35646958,
LA,2019,January,12 month-ending,Percent with drugs specified,100,0.002199591,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,51.7211704,
LA,2019,February,12 month-ending,Percent with drugs specified,100,0.002200414,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.42214533,
LA,2019,March,12 month-ending,Percent with drugs specified,100,0.002185601,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.65957447,
LA,2019,April,12 month-ending,Percent with drugs specified,100,0.002186366,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,52.8,
LA,2019,May,12 month-ending,Percent with drugs specified,100,0.002191253,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,53.90763766,
LA,2019,June,12 month-ending,Percent with drugs specified,100,0.002186079,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,55.06726457,
LA,2019,July,12 month-ending,Percent with drugs specified,100,0.002186127,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,55.79322638,
LA,2019,August,12 month-ending,Percent with drugs specified,100,0.00218374,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,56.33074935,
LA,2019,September,12 month-ending,Percent with drugs specified,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,56.79324895,
LA,2019,October,12 month-ending,Percent with drugs specified,100,0,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,58.03858521,
LA,2019,November,12 month-ending,Percent with drugs specified,100,0.002169715,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,59.38967136,
LA,2019,December,12 month-ending,Percent with drugs specified,100,0.004337924,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,60.12269939,
